,huc12,ps,corr
1014456,20502061103,50799,0.6779903460202283
1014462,20700070304,2480,0.6779874417886513
1014471,20700030405,55251,0.6779853633095851
1014547,20802060704,2847,0.6779484050104301
1014657,20801050301,1366,0.6779000038516286
1014662,20700040807,10603,0.6778973468090751
1014714,20600060401,55233,0.6778757195627606
1014799,20700020205,55439,0.6778365561945879
1014911,20801070203,3393,0.6777812029642516
1014945,20801050301,2490,0.6777660010839033
1014959,20600050203,2712,0.6777595923104192
1015003,20700020801,56292,0.6777380704185713
1015034,20600030805,54,0.6777222181781227
1015104,20700081004,7837,0.6776946759876993
1015128,20700100804,1382,0.6776850646895917
1015145,20700110104,50879,0.6776779852433763
1015146,20700100306,50006,0.6776779029981992
1015211,20700020402,599,0.6776481053815
1015212,20700110102,2406,0.677645714353822
1015262,20600030102,56196,0.6776233017463176
1015303,20503061106,50978,0.6776057727042256
1015331,20801050301,10190,0.6775899237294177
1015335,20700020205,55736,0.6775892223275278
1015350,20801060402,3161,0.677581751065422
1015440,20801020204,2504,0.6775374532664861
1015518,20801070203,1564,0.6774970850664559
1015531,20802071002,55110,0.6774899186472111
1015570,20802080303,1008,0.6774704779739408
1015687,20501030704,50292,0.6774175508957645
1015786,20700020205,2490,0.6773648946588636
1015880,20502050607,6639,0.6773097548720578
1015882,20503061202,50561,0.6773089725398826
1015931,20801090501,7153,0.6772888898988663
1015933,20600030805,7805,0.6772886252519773
1015977,20700110106,10751,0.6772706027860195
1015979,20700100803,7962,0.6772692747919772
1016013,20802060201,3140,0.6772467905770558
1016036,20700080803,50292,0.6772388328550636
1016038,20801030703,10870,0.6772381933631875
1016352,20503040702,599,0.6770689769097935
1016454,20700030801,55377,0.6770437924171094
1016489,20600010000,58427,0.6770300953285924
1016564,20700070304,50385,0.6769953813072938
1016644,20700080401,55405,0.6769514207895588
1016663,20700041106,1573,0.6769398361247252
1016838,20600050203,55969,0.6768490948899116
1016915,20700110104,54574,0.6768146999890629
1016942,20801100307,55081,0.6768021615606907
1016952,20600060403,6041,0.6767979502671219
1016995,20700100401,6082,0.6767789280584343
1017109,20801100102,55276,0.6767209214207213
1017143,20801090501,7763,0.6766984545519825
1017159,20801110303,7909,0.6766922806398523
1017301,20502061103,1573,0.6766215618676956
1017321,20700040102,58427,0.6766098206099822
1017393,20801030906,55270,0.6765672471639275
1017479,20801030502,3149,0.6765290355041546
1017496,20600020204,8042,0.6765209480184599
1017501,20700110104,7909,0.6765177314878961
1017526,20802060505,1573,0.6765104739968392
1017534,20501071003,3393,0.6765091713379828
1017688,20801100206,55699,0.6764257036315453
1017702,20501060502,50450,0.6764200209762312
1017730,20801040102,2625,0.6764075896053066
1017914,20600040401,55377,0.6763850149751169
1017927,20802080205,10619,0.6763785466641693
1017971,20801100206,55969,0.6763587519851791
1018052,20501050607,1379,0.6763187047878494
1018055,20503060707,55600,0.6763161015799151
1018056,20503020305,2880,0.6763142041722089
1018073,20700080102,55164,0.6763053717286075
1019633,20802060704,990,0.6762405605303321
1019739,20503050107,3138,0.6761937570812184
1019778,20801030906,7826,0.6761733201186653
1019782,20801090302,594,0.6761717272672622
1019804,20600031101,6031,0.6761573069601331
1019828,20502061103,55198,0.6761408016835858
1019839,20600020207,1378,0.6761384508101164
1019845,20600020204,55228,0.6761365743173151
1019939,20600050508,55699,0.6760860623807426
1019947,20600060402,1740,0.6760810741721247
1019958,20700100401,50292,0.6760734292016103
1019975,20503060504,54634,0.6760662656507683
1020003,20801090505,3140,0.676051815182024
1020087,20700100803,3149,0.676010638105434
1020170,20501050307,50966,0.6759685884242513
1020220,20600020206,55248,0.6759462971462957
1020234,20801100404,50006,0.6759391868836276
1020258,20802040501,3138,0.6759222243824725
1020270,20802060103,56259,0.6759122814574472
1020412,20503020305,56032,0.6758326801834116
1020417,20503060707,1378,0.6758297936044894
1020450,20801061101,50279,0.6758139142392753
1020497,20700100803,50888,0.6757919500494949
1020524,20700040305,7869,0.6757792644961913
1020595,20801090501,55264,0.6757444474579621
1020635,20801030906,55247,0.6757247047785976
1020698,20700040806,50978,0.6756903999306388
1020738,20502010709,2721,0.6756707555624885
1020853,20502061207,58427,0.6756197098845033
1020951,20801040203,2393,0.6755708547755882
1020960,20600031101,50451,0.6755639396616591
1021025,20801100102,50744,0.6755289848578315
1021033,20503040702,55736,0.6755249761622378
1021045,20700080103,55110,0.6755182505212903
1021051,20801020204,56249,0.6755146982458132
1021154,20700110104,3131,0.6754665693796001
1021156,20503061604,55381,0.6754660304490112
1021165,20801060601,7837,0.6754640519081241
1021205,20600020207,10771,0.6754450556001441
1021234,20700030106,2727,0.6754360588176261
1021290,20600020204,1702,0.6754092816170277
1021296,20501050607,7782,0.6754038481941923
1021300,20801070203,1353,0.6754000889012393
1021311,20503011001,2411,0.6753973416923571
1021417,20600050104,55402,0.6753466642814723
1021426,20801020303,56032,0.6753441558830683
1021471,20503010405,52019,0.6753221143825457
1021479,20502010709,1745,0.675316337913752
1021493,20503050406,2408,0.6753077609898449
1021522,20700100401,7153,0.6752937535641532
1021549,20600020203,56397,0.6752774394101058
1021571,20600030703,6705,0.6752647025663706
1021728,20700081004,7913,0.6752054823886313
1021769,20700111001,6031,0.6751814035786259
1021809,20700040305,50799,0.6751542840299483
1021844,20801080104,55101,0.6751363141305821
1021899,20700070304,2878,0.6751136293890303
1021938,20503030802,55738,0.6750929507707535
1022026,20700050801,2549,0.6750435055322058
1022027,20700081005,54,0.6750433771807905
1022042,20700040806,1866,0.6750375337377903
1022111,20600060604,2832,0.6750091663591141
1022115,20802080303,10525,0.6750071227907432
1022175,20801030502,1363,0.6749722589014465
1022182,20600040401,55381,0.6749683753292103
1022197,20700041006,55397,0.6749622800245251
1022208,20801090302,55229,0.6749562503429511
1022240,20801030906,7213,0.6749362982850021
1022280,20801060403,55381,0.6749189440587281
1022322,20600020409,55667,0.6748938038409198
1022339,20700020802,56249,0.6748836018608195
1022779,20600040401,1843,0.6748506734769599
1022801,20503050406,55101,0.6748396104435849
1022809,20801010000,50451,0.6748360867064014
1022900,20801070203,3954,0.674790362384169
1022966,20802010605,55401,0.6747637351130187
1022998,20801090302,55718,0.6747490942711267
1023027,20503030802,58427,0.674734829296469
1023041,20600020204,3935,0.6747274211654314
1023049,20700020205,599,0.6747218806714036
1023054,20801100503,55699,0.6747196292815077
1023143,20700060503,55347,0.6746637392580267
1023155,20700100401,55364,0.6746603610783236
1023171,20801100307,2398,0.6746497911040338
1023187,20503051010,55231,0.6746413817735999
1023206,20600020406,6031,0.6746310091177284
1023260,20600040401,10190,0.6746035091868575
1023268,20600040302,10190,0.6746009853943875
1023309,20503061107,1366,0.6745806601803482
1023327,20801030502,1564,0.6745736247519681
1023342,20801070104,1825,0.674568503480428
1023496,20801070204,1010,0.6744895040394134
1023515,20600031101,2504,0.6744818781937788
1023631,20801100307,6705,0.6744233033279562
1023645,20502061103,3161,0.6744158405245049
1023676,20503020506,55231,0.6744007942984052
1023728,20801030502,1695,0.6743772190372526
1023764,20801090501,50458,0.6743601276662992
1023798,20600050506,7836,0.6743549128161004
1023801,20502060602,55148,0.6743511247922162
1023846,20600020411,1723,0.6743276547537917
1023872,20700110207,55116,0.6743140844329729
1023880,20700090503,7335,0.6743114776794392
1024015,20600030402,54832,0.6742441410519466
1024101,20600050508,1832,0.6742061301188377
1024110,20503050107,3149,0.6742021251015258
1024150,20502061207,2866,0.6741801672172012
1024212,20801110704,10870,0.6741674163401731
1024298,20600030102,7915,0.6741271792847996
1024306,20700030106,55298,0.6741236260329534
1024387,20700041009,8042,0.6740857286302564
1024418,20700020403,1866,0.6740695305653635
1024448,20501030704,2398,0.6740535245554113
1024572,20700081004,10751,0.6739901120174552
1024693,20503010405,56259,0.6739320762095078
1024720,20801070204,55224,0.6739203779598643
1024724,20700080102,55116,0.6739196834445849
1024867,20600060403,55375,0.6738467240251583
1025116,20700041106,1831,0.6737903098356077
1025142,20600060401,2408,0.6737762260024152
1025163,20503010405,2411,0.6737609292567575
1025443,20801100404,55524,0.673699406486356
1025461,20501030704,6705,0.6736906807163889
1025482,20700041106,3775,0.6736816404462461
1025576,20503061202,2878,0.6736399070465495
1025585,20503040702,2480,0.6736378126555298
1025586,20700081003,1353,0.6736377580503193
1025587,20700020207,54041,0.6736347494824237
1025668,20700110104,55193,0.6736014609538078
1025693,20700040305,7153,0.6735915268773961
1025799,20700080803,7836,0.6735359098499843
1025829,20801040504,991,0.6735250216337327
1025878,20502010709,55503,0.6735062007266156
1025884,20802060205,7912,0.6735051071942023
1026002,20503060707,7318,0.6734544776449011
1026088,20700020207,2504,0.6734227278052737
1026097,20700030405,1356,0.6734189261571962
1026145,20600010000,6018,0.6733926163148352
1026154,20600030701,52019,0.6733896297755366
1026155,20501050607,55347,0.6733889636275168
1026166,20502050607,1710,0.6733862847949658
1026168,20600030602,2434,0.6733842820191044
1026227,20801070204,10870,0.6733491731854809
1026250,20600020207,55148,0.6733321192831752
1026321,20700080803,3131,0.6733027751531926
1026337,20801030602,1040,0.6732964522820186
1026403,20503040702,50449,0.6732684366604357
1026411,20600030602,6705,0.6732658230276489
1026456,20502061207,6094,0.6732453788571229
1026499,20801100503,4259,0.6732237242801031
1026553,20600020406,1743,0.6731955050932968
1026564,20502050607,1740,0.6731925031430708
1026570,20700020204,7213,0.6731909210496594
1026589,20801090501,7912,0.67318591926834
1026711,20502061103,2398,0.6731222687050341
1026735,20700110104,6166,0.6731146359353294
1026811,20700020205,56808,0.6730738187209662
1026821,20700030801,50497,0.6730692560553071
1026899,20502050607,7837,0.6730264197579845
1026947,20700110203,1695,0.6730010243074128
1026980,20503030802,2718,0.6729872602354267
1027011,20502010709,55228,0.6729724868974556
1027087,20700100804,3796,0.6729388241387895
1027361,20600060402,54574,0.6728551770838764
1027363,20503040702,54593,0.6728537190341748
1027372,20503050906,4259,0.6728440180954445
1027377,20600020411,56259,0.6728418643397941
1027419,20700020403,56808,0.6728230062514625
1027456,20700030405,8906,0.6728043618611472
1027457,20801100307,55248,0.6728025182240972
1027480,20700090704,1866,0.6727905066182446
1027498,20700110206,3138,0.6727819330693117
1027551,20600010000,3954,0.6727550090789332
1027552,20502010709,7826,0.6727549005246991
1027599,20700110305,55224,0.6727474993657774
1027604,20802080303,2504,0.6727455853642019
1027607,20501071003,3809,0.6727423582460911
1027632,20802010204,55196,0.6727334715338967
1027656,20801070104,6071,0.6727220239299064
1027661,20801040104,6018,0.6727168626170447
1027668,20801040602,50497,0.6727132434899382
1027670,20801090406,54832,0.6727120989102736
1027719,20801020204,55364,0.6726898008566979
1027727,20503040702,3406,0.6726855133634454
1027768,20700110106,55233,0.6726638075360919
1027792,20802010204,1769,0.6726530657889523
1027857,20700041106,1008,0.6726158194465288
1027934,20700020507,55251,0.6725803258784958
1027947,20503030802,54574,0.6725713898136467
1027951,20802050403,55524,0.6725686901348497
1028001,20802070704,2625,0.6725408591106036
1028003,20503060504,7962,0.6725406658761254
1028005,20801020204,3775,0.6725388021660795
1028020,20801040201,8226,0.6725301943490538
1028030,20600060502,6041,0.6725226810777977
1028032,20600030402,54041,0.6725207994635518
1028098,20801100405,2880,0.6724954854357893
1028099,20502061103,2535,0.672495391524453
1028105,20600060601,7158,0.6724915240744012
1028247,20503030802,10525,0.6724279168089777
1028254,20600030102,6137,0.6724253929829678
1028295,20600060603,50450,0.6724075774093732
1028302,20802060505,52087,0.6724037164441773
1028375,20502010709,10113,0.6723489729862543
1028425,20801090501,10308,0.672330152607612
1028469,20700110106,6018,0.6723104213288521
1028544,20801040703,50449,0.6723016012505972
1028609,20801110704,55381,0.6722717052683336
1028611,20801050604,6035,0.6722713546194913
1028629,20600060603,7153,0.6722576358785972
1028792,20600060202,6071,0.6721812731662815
1028859,20801100403,55111,0.6721477347451179
1028972,20700020403,6264,0.6721223748259263
1028978,20600020206,55251,0.6721179279180223
1028986,20700030405,2594,0.6721149182731833
1029022,20700030106,994,0.6720940860738877
1029056,20700110104,55247,0.6720793316108686
1029082,20600020409,55401,0.6720682552025978
1029107,20600031102,8042,0.6720538898742471
1029123,20600020609,6031,0.6720376500965536
1029129,20801070203,2517,0.6720330725613792
1029168,20801100102,55381,0.6720109933714631
1029198,20801100403,2493,0.671999660028301
1029269,20801040703,8006,0.6719634665535613
1029273,20600060402,3176,0.6719626179286321
1029341,20801070104,56808,0.6719356432234802
1029356,20700020207,1572,0.6719266900124234
1029357,20503050107,55938,0.6719257272049614
1029393,20503050802,2404,0.6719037631379511
1029482,20802060201,991,0.6718539553902605
1029639,20801090302,2594,0.6717783578349686
1029709,20600050402,1830,0.6717468890275915
1029817,20600050203,10308,0.6716848334897415
1029824,20802020105,10751,0.6716820052487184
1029959,20700020403,55710,0.6716213751794192
1029985,20503050906,54785,0.6716098960568581
1029994,20801110704,6031,0.6716046386387786
1030119,20600060604,50450,0.6715341692441865
1030257,20700100401,10343,0.6714653357059428
1030267,20801090302,2828,0.6714602838902779
1030347,20801100307,1379,0.671417761940444
1030356,20502061207,55228,0.6714121956938081
1030371,20801100102,7158,0.6714015094438991
